0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
0.6229434,0.6734055,0.49356988,0.32286668,0.35800087,0.38184685,0.84097886,0.0,0.0,0.21378927,0.619794,0.4635067,0.2639712,0.0,0.0,0.0,0.0
0.3101779,0.5601241,0.10199051,0.26492536,0.34758562,0.51323366,0.55698144,0.0,0.0,0.32472306,0.5303694,0.37397483,0.2932167,0.0,0.0,0.0,0.0
0.6830222,0.30004087,0.5223956,0.32806146,0.5834132,1.0156697,1.1594565,0.0,0.0,0.33301544,0.857035,0.521392,0.26639527,0.0,0.0,0.0,0.0
0.45193604,0.37640592,0.5178703,0.22912836,0.34318176,0.30659437,0.5822004,0.0,0.0,0.20345137,0.48745486,0.2300702,0.1883954,0.0,0.0,0.0,0.0
0.3262616,0.60327995,0.09710435,0.25438312,0.36571842,0.5093692,0.5631576,0.0,0.0,0.34031552,0.52878183,0.4107769,0.2973938,0.0,0.0,0.0,0.0
0.82753825,0.39486206,0.4889202,0.46594244,0.52986324,0.8943326,1.3342266,0.0,0.0,0.3360864,0.5391987,0.4918658,0.3030458,0.0,0.0,0.0,0.0
0.604828,0.3850375,0.53042185,0.42485908,0.708751,0.96307147,1.2023187,0.0,0.0,0.16310142,0.71532094,0.61228454,0.16539033,0.0,0.0,0.0,0.0
0.7325907,0.4660957,0.070994094,0.2576183,0.6749266,0.6407334,0.970085,0.0,0.0,0.21964757,0.6031189,0.7810366,0.16865228,0.0,0.0,0.0,0.0
0.86732775,0.30998623,0.4999049,0.32702962,0.5995266,0.8284312,1.1067411,0.0,0.0,0.341694,0.5021169,0.33505484,0.2599886,0.0,0.0,0.0,0.0
0.6701528,0.420554,0.07494817,0.1780876,0.59833056,0.97740513,0.77637964,0.0,0.0,0.51910514,0.29430342,0.41995782,0.26568747,0.0,0.0,0.0,0.0
0.3503983,0.8115533,0.5100699,0.3630366,0.47865364,0.86475414,0.9077714,0.0,0.0,0.37018073,0.5769211,0.3242233,0.33454394,0.0,0.0,0.0,0.0
0.68863475,0.4969615,0.5479018,0.51273537,0.5958289,1.2616177,1.2440182,0.0,0.0,0.30988276,0.9025874,0.73475635,0.2843235,0.0,0.0,0.0,0.0
0.58768624,0.47305807,0.08223266,0.31391266,0.627481,0.98433906,1.0307752,0.0,0.0,0.4251225,0.55728465,0.6224909,0.29647624,0.0,0.0,0.0,0.0
0.6583053,0.3866625,0.106648184,0.276298,0.605975,0.8715917,0.9142208,0.0,0.0,0.3037945,0.80576015,0.75442433,0.2303253,0.0,0.0,0.0,0.0
0.7044695,0.43518242,0.52257323,0.24085271,0.625277,1.2013223,1.1268442,0.0,0.0,0.47080213,1.0629878,0.62306166,0.32628512,0.0,0.0,0.0,0.0
0.5696892,0.15681909,0.46808657,0.2209568,0.5227082,0.6355592,1.1974473,0.0,0.0,0.20883253,0.54735297,0.4883212,0.14247794,0.0,0.0,0.0,0.0
0.65517396,0.7673045,0.4883906,0.40221164,0.505544,0.34703973,1.0168128,0.0,0.0,0.26926833,0.80102617,0.5196718,0.2917483,0.0,0.0,0.0,0.0
0.29015163,0.53959954,0.11773399,0.35407585,0.2923826,0.53265995,0.54189306,0.0,0.0,0.35400456,0.53013724,0.49951527,0.31506586,0.0,0.0,0.0,0.0
0.6466884,1.0201311,0.054779477,0.2709727,0.38807184,0.5872058,0.73648655,0.0,0.0,0.42439568,0.55911964,0.6574434,0.3773327,0.0,0.0,0.0,0.0
0.60540843,0.61712724,0.110768475,0.31932503,0.28065905,0.52739125,0.59728503,0.0,0.0,0.29549652,0.69730425,0.35034135,0.34632128,0.0,0.0,0.0,0.0
