0,1,2,3,label
0.0,1.9655138,1.1862946,0.77565473,0.0
0.0,2.0622206,1.1497139,1.9561882,0.0
0.0,1.4722563,0.0,0.85903424,0.0
0.0,1.0878018,2.4162726,1.261592,0.0
0.0,0.89239347,1.9187338,0.15999265,0.0
0.0,1.7165716,0.4178776,0.862911,0.0
0.0,2.5383754,0.75970805,2.28241,0.0
0.0,1.4211941,2.226468,0.3321633,0.0
0.0,1.1193298,2.3506267,1.2862638,0.0
0.0,1.7346332,0.7082111,1.9207783,0.0
0.0,1.4179428,2.7873676,1.3232121,0.0
0.0,1.5054651,2.2253747,0.35670176,0.0
0.0,1.6400161,0.31882346,1.971374,0.0
0.0,1.4089683,2.1105926,0.34042343,0.0
0.0,0.57570904,1.4784646,0.11574493,0.0
0.0,1.8042526,0.7923586,0.8241479,0.0
0.0,0.76015043,1.6986003,0.1443698,0.0
0.0,2.0377421,0.78686005,2.036794,0.0
0.0,1.6721458,2.6030195,1.4832896,0.0
0.0,1.1152565,2.245505,0.18962951,0.0
0.0,2.5856366,1.097204,2.2265446,0.0
0.0,1.5797613,2.4767761,1.4552413,0.0
0.0,0.9734236,2.1835694,1.2512959,0.0
0.0,2.1830137,1.0580132,2.053652,0.0
0.0,1.1511061,2.2588992,0.19985868,0.0
0.0,1.3954961,0.38738132,0.7216274,0.0
0.0,1.0811225,2.4679158,1.2518667,0.0
0.0,1.3711213,2.1000717,0.33728263,0.0
0.0,1.9157125,0.71879995,2.0095422,0.0
0.0,0.90979946,2.086983,0.1344557,0.0
0.0,1.5232089,2.5179975,1.4271291,0.0
0.0,1.766645,0.25707072,2.0661945,0.0
0.0,1.7483183,0.43684095,0.86858773,0.0
0.0,0.9235271,2.1719358,0.16611983,0.0
0.0,1.7805982,2.0626087,0.5162961,0.0
0.0,1.7206837,0.47153455,0.85065633,0.0
0.0,1.7548633,0.46480626,0.86617285,0.0
0.0,1.6676283,0.3506018,1.9908212,0.0
0.0,1.3158629,0.3437807,0.694784,0.0
0.0,1.3626522,0.37748116,1.8378345,0.0
0.0,1.890003,2.9231637,1.4989597,0.0
0.0,1.2925727,0.3536529,1.8117552,0.0
0.0,1.7487003,0.45930046,0.8584337,0.0
0.0,1.8560343,1.1272807,1.8731217,0.0
0.0,1.3855543,2.10047,0.3501667,0.0
0.0,1.9946574,0.828289,0.89015967,0.0
0.0,1.9180753,0.75811285,0.8719987,0.0
0.0,1.2758015,2.4795067,0.2029375,0.0
0.0,1.1268402,1.7063265,0.30955362,0.0
0.0,2.0637171,0.75408566,2.0838084,0.0
0.0,1.5232812,2.3662205,1.4559951,0.0
0.0,0.78981483,1.7935536,0.15724798,0.0
0.0,1.7711345,0.31870323,0.92942286,0.0
0.0,1.7316918,0.7007794,1.9391222,0.0
0.0,1.7418274,0.30671805,0.9222672,0.0
0.0,1.5221796,1.8020394,0.463064,0.0
0.0,1.6007406,2.6986935,0.33041713,0.0
0.0,1.5310198,2.5636075,1.42884,0.0
0.0,1.0772052,2.2860596,1.2741379,0.0
0.0,1.5075763,2.2195587,0.366801,0.0
0.0,0.8159872,1.8049362,0.14880095,0.0
0.0,1.1610162,2.518236,1.2643219,0.0
0.0,2.0236065,0.7960431,0.9370962,0.0
0.0,1.7677853,0.44827044,0.8876162,0.0
0.0,1.38989,2.1776164,0.32482418,0.0
0.0,1.2563119,1.8632684,0.33001593,0.0
0.0,1.224983,0.050786078,0.7393181,0.0
0.0,2.1452916,0.76684237,2.0942729,0.0
0.0,1.9491264,0.6802269,2.041295,0.0
0.0,1.0783974,2.3153217,0.16045053,0.0
0.0,1.5773895,1.8227334,0.48280594,0.0
0.0,1.9315594,1.7895498,0.64511424,0.0
0.0,1.9341996,0.787368,1.9920734,0.0
0.0,1.0158778,2.0895834,0.17287023,0.0
0.0,1.5586607,2.3337522,0.3580046,0.0
0.0,0.89308345,2.2010913,1.2280415,0.0
0.0,1.1940205,1.8555467,0.307425,0.0
0.0,1.4393922,0.4448547,0.72800773,0.0
0.0,1.2834107,0.70829356,0.5926209,0.0
0.0,1.9016153,2.356571,1.6455339,0.0
0.0,1.2601407,0.049313903,0.74234706,0.0
0.0,2.4228404,1.4415991,2.0730808,0.0
0.0,1.8377228,0.43819368,0.90956503,0.0
0.0,1.515167,2.3689992,1.4481908,0.0
0.0,1.9256179,0.802228,1.9758228,0.0
0.0,1.6452041,0.7205927,1.88794,0.0
0.0,1.2915431,2.025365,1.4348748,0.0
0.0,1.0117902,0.03232646,0.6474639,0.0
0.0,1.0575292,2.1682003,0.17468257,0.0
0.0,1.3714263,2.065202,0.3438016,0.0
0.0,1.2197137,2.0138013,1.3998945,0.0
0.0,1.5485529,0.4086532,0.7879072,0.0
0.0,2.1284392,1.134675,1.9964644,0.0
0.0,2.0038044,0.80796725,0.90194434,0.0
0.0,1.7104368,0.4526602,0.8468239,0.0
0.0,0.87366164,2.0072398,0.12715073,0.0
0.0,1.6641374,0.45397633,0.8402072,0.0
0.0,1.7691464,2.0874295,0.50614226,0.0
0.0,0.97728324,2.2692068,0.1337067,0.0
0.0,1.2337987,1.9902143,0.3177835,0.0
0.0,1.011971,2.1749034,0.15631558,0.0
0.0,1.3503268,0.37495655,1.8234811,0.0
0.0,1.2820168,0.28599095,1.8372458,0.0
0.0,2.1958585,1.1402199,2.0281498,0.0
0.0,1.6549516,0.40499413,0.8550468,0.0
0.0,1.5519111,0.4760108,0.7640167,0.0
0.0,1.1412135,2.279246,0.18817337,0.0
0.0,1.4853919,2.228575,0.35214123,0.0
0.0,1.4156926,0.30639946,1.8913002,0.0
0.0,1.7484869,0.38357902,0.90455467,0.0
0.0,1.4305136,2.0968719,0.36304227,0.0
0.0,1.9649892,2.4050605,1.6586753,0.0
0.0,0.77034163,1.7946024,0.1395498,0.0
0.0,2.0181868,0.8166954,0.9170442,0.0
0.0,1.5912377,2.4876626,1.4590079,0.0
0.0,1.6766919,0.71140045,1.9000292,0.0
0.0,1.100483,2.3312364,1.2931792,0.0
0.0,1.0455428,2.161779,0.17263289,0.0
0.0,0.7879684,1.7462344,0.15139191,0.0
0.0,1.0460503,0.34440312,0.57563347,0.0
0.0,1.4016335,1.5353305,0.48117927,0.0
0.0,1.274048,0.33631325,0.6854421,0.0
0.0,1.7544433,0.45991778,0.86904746,0.0
0.0,0.85492384,1.887492,0.15544058,0.0
0.0,1.4066441,0.41174686,0.7252935,0.0
0.0,1.5799853,2.4851909,1.4671153,0.0
0.0,1.7606688,0.45080334,0.87893176,0.0
0.0,1.7135785,2.1176918,0.47738108,0.0
0.0,1.3535923,1.9895089,0.34216312,0.0
0.0,1.9289412,0.7636502,1.9966234,0.0
0.0,1.7533073,0.44681537,0.87925094,0.0
0.0,1.5639687,0.46007973,0.7748726,0.0
0.0,1.4200839,2.1002152,0.3641446,0.0
0.0,0.7385442,1.6866663,0.14534806,0.0
0.0,1.4990036,0.7705741,0.675961,0.0
0.0,1.06523,2.1567764,0.18497725,0.0
0.0,1.7612898,0.45285332,0.8787149,0.0
0.0,1.1793681,0.0,0.7241243,0.0
0.0,1.056272,2.182701,0.17849238,0.0
0.0,1.3247713,2.011089,0.33067742,0.0
0.0,1.1643555,2.5394092,1.2660729,0.0
0.0,1.7546248,0.44666123,0.8744672,0.0
0.0,1.7322516,0.4504341,0.851756,0.0
0.0,2.1886113,1.1186631,2.046709,0.0
0.0,2.1540854,2.3233235,0.6457095,0.0
0.0,1.8444583,1.0612267,1.891094,0.0
0.0,1.0547898,2.1529927,0.1806918,0.0
0.0,1.2186227,2.5281286,1.287815,0.0
0.0,1.4561095,0.045287132,0.83455604,0.0
0.0,1.7108331,2.5532117,0.3779004,0.0
0.0,1.4833994,0.0,0.8680165,0.0
0.0,0.7277596,1.8486528,1.2250713,0.0
0.0,1.8773795,2.3182383,1.6443461,0.0
0.0,1.7633822,0.45265472,0.881476,0.0
0.0,1.4212807,2.1078737,0.35521826,0.0
0.0,1.6554298,0.36839372,0.8471312,0.0
0.0,1.9493456,0.73891926,2.0334625,0.0
0.0,1.2466984,1.841932,0.32676414,0.0
0.0,1.1306283,2.2718186,0.18385662,0.0
0.0,1.9829113,1.168086,1.9121877,0.0
0.0,1.1910431,2.5311925,1.2768534,0.0
0.0,1.2559218,0.26106477,1.8175111,0.0
0.0,1.385294,0.31631285,1.8730842,0.0
0.0,0.92082727,0.0,0.6073331,0.0
0.0,0.5023469,1.456624,0.09087913,0.0
0.0,1.1314538,2.526934,1.2733556,0.0
0.0,1.5177653,2.4498892,1.4329752,0.0
0.0,1.2914637,1.9683204,0.3236592,0.0
0.0,1.5302168,2.4441032,1.453957,0.0
0.0,1.5764832,2.4899285,1.4483804,0.0
0.0,2.0000298,0.84048504,0.8842635,0.0
0.0,0.7075075,1.6125784,0.1629562,0.0
0.0,1.4108652,2.091671,0.35673258,0.0
0.0,1.5298533,0.4028315,0.79169714,0.0
0.0,2.1442487,3.1909354,0.43158087,0.0
0.0,1.5886409,2.477333,1.4810232,0.0
0.0,1.3579893,0.6965039,1.7582723,0.0
0.0,1.3643938,2.706886,1.3217973,0.0
0.0,1.1633234,1.7544885,0.314463,0.0
0.0,1.4501212,2.1292398,0.35585156,0.0
0.0,1.8181806,0.27336317,0.9681676,0.0
0.0,1.1672491,2.496574,1.3028196,0.0
0.0,1.1914213,2.6163585,1.2761093,0.0
0.0,0.884696,2.0423725,0.13186397,0.0
0.0,1.2021955,2.470712,1.2893082,0.0
0.0,1.7529528,0.4666353,0.86419445,0.0
0.0,1.0986388,1.5776417,0.35098436,0.0
0.0,1.1715674,2.54368,1.270039,0.0
0.0,1.4392506,0.4094995,0.75157326,0.0
0.0,0.79562986,1.7918043,0.135291,0.0
0.0,1.3167577,0.07448077,0.754593,0.0
0.0,1.9499022,0.6833419,2.0504045,0.0
0.0,1.0589147,2.1533945,0.18317373,0.0
0.0,0.9175633,2.1287305,1.2428689,0.0
0.0,2.0789034,1.9522402,0.66971004,0.0
0.0,0.7650914,1.7411308,0.14438687,0.0
0.0,1.1638513,1.9329612,0.28912494,0.0
0.0,1.1951619,0.07469666,0.7080062,0.0
0.0,1.4271882,0.028947413,0.8196529,0.0
0.0,1.0651191,2.1295955,0.19282456,0.0
0.0,0.7256764,1.717057,0.13028832,0.0
0.0,1.5644945,2.3172565,0.36334464,0.0
0.0,1.3278552,2.1274319,1.4267753,0.0
0.0,1.8703133,1.1656945,1.8610089,0.0
0.0,1.8108226,2.7915428,1.5068668,0.0
0.0,1.3899366,1.5908191,0.45116135,0.0
0.0,1.9541882,0.4785657,0.9662231,0.0
0.0,1.4580196,0.0,0.8842417,0.0
0.0,1.3312488,0.39760423,0.69152075,0.0
0.0,1.4532557,2.3015344,0.33053896,0.0
0.0,1.8507245,0.4505654,0.93878305,0.0
0.0,1.2580756,2.4971182,1.3304132,0.0
0.0,1.5470929,2.44579,1.4525503,0.0
0.0,0.91436374,1.9237633,0.16422804,0.0
0.0,1.7865748,2.6528835,0.39381173,0.0
0.0,2.1340759,2.0187578,0.6775023,0.0
0.0,1.8258445,0.74399656,1.9540756,0.0
0.0,1.7757398,2.055615,0.5319224,0.0
0.0,1.9322898,0.48384565,0.9337176,0.0
0.0,1.0309087,1.6805451,0.27385056,0.0
0.0,1.9892671,0.80039805,0.90403455,0.0
0.0,1.5588484,2.410164,1.4713712,0.0
0.0,1.3427651,0.27988768,1.8617307,0.0
0.0,1.351958,0.071713805,0.7766846,0.0
0.0,1.5033091,0.0,0.883519,0.0
0.0,1.6194952,0.27288026,1.945309,0.0
0.0,1.757745,0.4525535,0.8726335,0.0
0.0,1.6586801,2.5768406,1.476235,0.0
0.0,1.0830439,2.5546458,1.2339914,0.0
0.0,1.702461,0.4760369,0.8371268,0.0
0.0,0.99545765,2.4585073,0.124870434,0.0
0.0,1.4003729,0.42146164,0.71241575,0.0
0.0,1.5429285,0.3677904,0.7920417,0.0
0.0,1.7432919,2.6069467,0.38344213,0.0
0.0,1.3155957,1.9911807,0.3300859,0.0
0.0,1.6688602,0.40643775,0.8422845,0.0
0.0,2.0061154,0.8009996,0.9133543,0.0
0.0,1.6141982,0.42447865,0.8052271,0.0
0.0,1.6862761,2.6354263,1.4669873,0.0
0.0,1.3407177,2.1228604,0.3213022,0.0
0.0,1.4277103,0.04412347,0.820553,0.0
0.0,1.5187281,2.2815251,0.35741964,0.0
0.0,1.8409709,0.7941501,1.9501323,0.0
0.0,2.174061,1.0492404,2.0572124,0.0
0.0,1.9510183,0.76098645,2.0224967,0.0
0.0,1.5651319,2.4868474,1.4566127,0.0
0.0,1.9311427,0.79121894,1.9890641,0.0
0.0,1.5520805,0.30512977,1.9383601,0.0
0.0,1.7723961,2.064053,0.5100228,0.0
0.0,1.414011,0.42282283,0.72537225,0.0
0.0,1.0582583,2.1649594,0.18857022,0.0
0.0,0.9964212,0.037000477,0.6315762,0.0
0.0,1.2263789,2.528731,1.2880086,0.0
0.0,1.0695639,0.059123397,0.6496749,0.0
0.0,1.9280076,0.72120434,2.0235581,0.0
0.0,1.9026724,0.73686355,2.0030258,0.0
0.0,1.9169955,0.72683156,1.9967264,0.0
0.0,1.3065546,2.2646222,1.4019285,0.0
0.0,2.3435225,1.162449,2.0990734,0.0
0.0,1.4965312,0.447612,0.7566947,0.0
0.0,1.7079656,0.37152183,2.0147676,0.0
0.0,1.9170352,2.4805753,1.6213547,0.0
0.0,1.4343203,2.0776358,0.3902208,0.0
0.0,1.6856838,1.9958966,0.4897777,0.0
0.0,2.1946194,1.0347531,2.078229,0.0
0.0,0.7797624,1.9749999,1.2179602,0.0
0.0,1.6016737,0.7130993,1.8660053,0.0
0.0,1.3737978,2.0978498,0.3360329,0.0
0.0,1.7713292,2.073888,0.540026,0.0
0.0,1.5360703,2.3946354,1.4633328,0.0
0.0,1.5172653,0.06804997,0.86274403,0.0
0.0,0.8811368,0.019461185,0.5899548,0.0
0.0,0.87663114,0.043168724,0.5658603,0.0
0.0,1.0688046,2.1525462,0.1833212,0.0
0.0,1.3725078,2.1157827,0.33014718,0.0
0.0,1.4976338,2.22516,0.3669022,0.0
0.0,1.9683805,0.8189285,0.87233627,0.0
0.0,1.7967343,2.1862009,1.6224099,0.0
0.0,1.0105925,2.122463,0.1645372,0.0
0.0,0.82976186,0.0,0.5881926,0.0
0.0,1.3552922,2.1134298,0.32187298,0.0
0.0,0.9505652,2.2480912,0.13165791,0.0
0.0,1.0586858,1.8036296,1.3738896,0.0
0.0,0.9054973,1.4238319,0.27477232,0.0
0.0,1.2134153,2.053757,0.27374795,0.0
0.0,1.8149614,2.2301056,0.51644665,0.0
0.0,1.3988421,0.791396,0.6308504,0.0
0.0,2.0997286,0.8526736,0.9266009,0.0
0.0,1.5804752,2.5044386,1.456729,0.0
0.0,1.2151861,2.4520342,1.3089801,0.0
0.0,1.9675275,2.2684112,0.5722811,0.0
0.0,1.1101488,0.4002881,0.5890252,0.0
0.0,1.7177354,2.0088074,0.51092726,0.0
0.0,1.5575306,2.4043415,1.486527,0.0
0.0,1.7538962,0.49024397,0.85110384,0.0
0.0,2.0001776,0.80447876,0.899494,0.0
0.0,2.049026,0.79059064,2.0500927,0.0
0.0,1.3418081,0.0343194,0.79908663,0.0
0.0,1.0307221,2.182384,0.17310502,0.0
0.0,1.4420383,0.44950745,0.72701627,0.0
0.0,1.8448794,0.7067069,1.9774708,0.0
0.0,1.4692832,0.0,0.8967321,0.0
0.0,1.3394346,2.2704802,0.3130342,0.0
0.0,1.5735836,2.3776684,0.36813244,0.0
0.0,1.7068499,0.34983015,2.0153964,0.0
0.0,1.1529965,2.4559104,1.2725428,0.0
0.0,1.7278535,2.6919763,1.4799315,0.0
0.0,1.8844235,0.7274632,1.9946219,0.0
0.0,1.1027238,0.05749172,0.6687744,0.0
0.0,0.98061323,2.1100707,0.16026773,0.0
0.0,2.0120747,0.8216304,0.9025089,0.0
0.0,3.096926,0.15860873,1.5559133,0.0
0.0,0.8356019,1.8046756,0.16081487,0.0
0.0,1.715123,0.45301247,0.84992343,0.0
0.0,1.4939477,0.030521512,0.8690763,0.0
0.0,0.5784596,1.4665883,0.12903894,0.0
0.0,1.32341,2.2079592,0.2933829,0.0
0.0,1.3120779,0.72028637,1.734119,0.0
0.0,1.4025763,2.155672,0.33614722,0.0
0.0,1.2311128,1.8635907,0.32214138,0.0
0.0,1.2668875,2.062702,1.4195875,0.0
0.0,0.64609635,1.6071389,0.13767989,0.0
0.0,1.4000349,2.1644752,0.33781824,0.0
0.0,1.3612007,2.1230588,0.32413384,0.0
0.0,0.8668474,0.013273448,0.58245647,0.0
0.0,1.8303442,2.2616863,1.5926911,0.0
0.0,2.1926692,1.1410582,2.0348155,0.0
0.0,1.4912443,2.2142699,0.3536186,0.0
0.0,0.49380544,1.4501073,0.09062691,0.0
0.0,1.1659018,2.522546,1.2706574,0.0
0.0,1.5464532,2.4558084,1.4513365,0.0
0.0,1.4601839,1.7575963,1.5734864,0.0
0.0,0.9402704,2.0291028,0.15602614,0.0
0.0,1.1116517,0.0,0.69671565,0.0
0.0,1.0495352,2.1585717,0.17855932,0.0
0.0,1.6046915,0.40797144,1.9457719,0.0
0.0,0.57065517,1.5879271,0.10475926,0.0
0.0,1.6468898,0.8163847,0.7418612,0.0
0.0,1.4929984,0.0,0.8823302,0.0
0.0,0.8385314,1.874327,0.16743736,0.0
0.0,1.2585471,0.6861682,1.7133316,0.0
0.0,1.9220893,0.72688025,2.0088751,0.0
0.0,1.461423,2.5540478,1.3998978,0.0
0.0,1.3482922,1.9839821,0.34200576,0.0
0.0,1.5205367,2.3807871,1.4637519,0.0
0.0,1.394261,2.1713789,0.33471075,0.0
0.0,2.2445052,1.1496558,0.9219923,0.0
0.0,1.4853559,0.4563939,0.7404489,0.0
0.0,1.9171942,2.3918815,1.6190687,0.0
0.0,2.3068125,0.51599455,1.0994171,0.0
0.0,1.340354,0.44044766,0.68011373,0.0
0.0,1.4536302,2.2354693,0.33520707,0.0
0.0,1.6151786,0.29781723,1.9864906,0.0
0.0,0.86603665,1.902271,0.15440013,0.0
0.0,0.97646713,1.9692688,0.18798931,0.0
0.0,1.6875463,0.80696,0.75684625,0.0
0.0,2.4236917,1.1479833,2.149255,0.0
0.0,1.3206222,2.6406167,1.3110421,0.0
0.0,1.373019,2.077464,0.33459547,0.0
0.0,1.4801983,0.07322872,0.8378702,0.0
0.0,1.4092065,2.0857904,0.35660443,0.0
0.0,1.3182942,0.35739285,1.8138961,0.0
0.0,1.122172,1.8038547,1.4154888,0.0
0.0,1.4043512,2.1520038,0.34009972,0.0
0.0,1.3490129,2.124691,0.33971736,0.0
0.0,1.8878198,1.0821939,1.9279258,0.0
0.0,1.4350795,0.37741202,0.75509423,0.0
0.0,1.9444373,0.76364845,2.0117548,0.0
0.0,1.9275434,0.7994382,1.9784726,0.0
0.0,1.1969663,2.608186,1.2687649,0.0
0.0,1.582417,0.6926743,0.7507011,0.0
0.0,1.242686,2.5116224,1.3024513,0.0
0.0,1.8529224,2.1148107,0.56413376,0.0
0.0,1.7216556,0.46537334,0.85213596,0.0
0.0,1.7021497,0.3547207,0.88304496,0.0
0.0,0.9844123,2.1396325,0.15768404,0.0
0.0,1.4106405,0.046126366,0.8119771,0.0
0.0,1.2612183,2.1159527,1.3971972,0.0
0.0,1.7356902,2.0960734,1.6148547,0.0
0.0,0.6988927,1.6693492,0.12594841,0.0
0.0,2.6014497,0.8792258,1.1496361,0.0
0.0,0.90683925,2.1601608,1.2349368,0.0
0.0,0.9481728,1.4474273,0.28436315,0.0
0.0,1.4223568,0.25768673,1.9129157,0.0
0.0,1.3589135,2.1874967,1.4246618,0.0
0.0,0.72526884,1.712929,0.13691305,0.0
0.0,1.1822716,0.05909562,0.7084485,0.0
0.0,1.2344961,0.34499037,1.7788967,0.0
0.0,0.96146226,2.1604676,1.2738117,0.0
0.0,2.1282203,0.7784846,2.0912611,0.0
0.0,2.1769483,2.6852534,0.579572,0.0
0.0,1.7091995,2.5326471,0.3818945,0.0
0.0,1.3788638,2.1389718,0.34354135,0.0
0.0,1.0214242,2.3268702,1.251499,0.0
0.0,1.4212416,2.1220248,0.36115387,0.0
0.0,2.1881533,1.1208332,2.0397453,0.0
0.0,1.3316891,2.0878806,0.3253899,0.0
0.0,0.8199403,1.8046486,0.15116246,0.0
0.0,1.3961229,0.4701744,0.69271624,0.0
0.0,1.0605934,2.2107055,0.17321207,0.0
0.0,1.597691,2.4468307,1.4915233,0.0
0.0,1.9970032,0.7919219,0.91168034,0.0
0.0,1.645693,0.3700779,1.9671725,0.0
0.0,1.7630312,0.41899645,0.88067585,0.0
0.0,1.0384504,2.12909,0.1774552,0.0
0.0,1.6671755,0.6601609,1.8975892,0.0
0.0,2.120392,2.0514421,0.6430039,0.0
0.0,1.1251616,0.42883456,0.5813928,0.0
0.0,1.9621867,0.3916133,0.9850326,0.0
0.0,1.2191699,0.6125877,1.7329774,0.0
0.0,1.2606324,0.42180622,0.6684915,0.0
0.0,1.2040008,2.5459816,1.2824807,0.0
0.0,1.9765396,0.7759883,0.8982951,0.0
0.0,0.85329413,1.9964995,1.2440245,0.0
0.0,1.6257725,0.42095304,0.8299299,0.0
0.0,1.6324358,0.7581177,0.7459353,0.0
0.0,2.0970294,1.0860951,1.996611,0.0
0.0,1.3553979,2.2759798,1.4148837,0.0
0.0,1.2440932,0.6782148,1.707138,0.0
0.0,0.55888355,1.4653594,0.11675881,0.0
0.0,1.5538987,0.69795245,1.8443433,0.0
0.0,1.4399091,2.2796402,1.4405836,0.0
0.0,1.6071037,0.46640146,0.793485,0.0
0.0,2.1942122,0.5030331,1.0621655,0.0
0.0,2.0060287,0.47630662,0.9763203,0.0
0.0,1.019657,2.1525671,0.16646178,0.0
0.0,1.7119336,0.39512426,0.87786245,0.0
0.0,0.79422605,1.8289161,0.14156051,0.0
0.0,1.5415947,0.43931478,0.77529174,0.0
0.0,0.9052746,2.008409,0.15463044,0.0
0.0,1.5883309,2.365233,0.3686097,0.0
0.0,2.1809053,1.4804623,1.9447109,0.0
