0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
0.0,0.19130816,0.17865266,0.86464584,0.7013303,0.98973364,0.3424649,0.6610668,0.17362066,0.39105904,0.0,0.8725491,0.14246315,0.2035701,0.0,0.07660662,0.0
0.0,0.7507975,0.18918651,0.4711111,0.9396781,1.2677075,0.31155446,1.0293094,0.39938343,0.34021264,0.0,0.66058946,0.49377277,0.22595084,0.0,0.20705417,0.0
0.0,0.2915206,0.2215968,0.63858014,0.23981473,0.6990412,0.5077367,0.30927473,0.7583147,0.35038495,0.0,0.2593589,0.6265141,0.11703401,0.0,0.11066927,0.0
0.0,0.8811388,0.63179916,0.46803576,1.051068,0.7684459,0.28605738,0.77265334,0.41740003,0.5233575,0.0,0.3706542,0.78447384,0.23284289,0.0,0.09861171,0.0
0.0,0.25646996,0.5002122,0.29619998,0.44906598,0.5292103,0.19053005,0.15042333,0.5676055,0.35230887,0.0,0.36193925,0.38066873,0.18207449,0.0,0.075301334,0.0
0.0,0.2554291,0.18414345,0.6455755,0.41647583,0.7452594,0.34671855,0.5086787,0.5533975,0.46326488,0.0,0.5075761,0.5037714,0.19172154,0.0,0.04001511,0.0
0.0,0.7831304,0.2716718,0.71905845,1.1345509,1.4033884,0.43815735,1.1380937,0.7777663,0.7649186,0.0,0.57006484,1.0785778,0.3575846,0.0,0.084965095,0.0
0.0,0.2724409,0.4458697,0.7192264,0.711064,0.9079712,0.35058916,0.3776,0.895686,0.3177669,0.0,0.5426415,0.5962429,0.40883273,0.0,0.07095078,0.0
0.0,0.70499825,0.5224708,0.11397629,1.0632777,0.81533957,0.21729678,0.67628247,0.48047584,0.4028678,0.0,0.381502,0.65437096,0.19982006,0.0,0.08707178,0.0
0.0,0.89939594,0.17063425,0.6875818,0.9839274,0.8926967,0.33024484,0.85780466,0.31980583,0.5423768,0.0,0.60021985,0.78722894,0.25072658,0.0,0.08769121,0.0
0.0,0.80428094,0.5266581,0.24110156,1.1064707,1.0503006,0.14957784,0.71685916,0.69068116,0.62996167,0.0,0.48291388,0.8899349,0.3146241,0.0,0.094792455,0.0
0.0,0.18426546,0.4322063,0.46694016,0.7135668,0.8626234,0.12384632,0.31875303,0.73228145,0.4176311,0.0,0.5395524,0.42201734,0.2498411,0.0,0.0684562,0.0
0.0,0.7672382,0.21608104,0.40335923,0.88132834,0.81614995,0.40099204,0.8632985,0.4647509,0.5346618,0.0,0.35736674,0.87403834,0.23717836,0.0,0.11490446,0.0
0.0,0.19676308,0.52819026,0.5334167,0.61085624,0.8898466,0.17707583,0.3255139,0.60056096,0.35139906,0.0,0.4864737,0.40653145,0.1801306,0.0,0.0725313,0.0
0.0,0.19760425,0.48099104,0.27042747,0.36023727,0.34477204,0.2103212,0.07862251,0.33228508,0.11440099,0.0,0.298788,0.28199315,0.13075504,0.0,0.05459655,0.0
0.0,0.20948598,0.15145211,0.40160578,0.43043625,0.8069702,0.31419647,0.8104082,0.6360549,0.3265675,0.0,0.86516315,0.4496465,0.110958315,0.0,0.04867528,0.0
0.0,0.20996906,0.50921875,0.24009132,0.22622529,0.6342256,0.07856673,0.035121962,0.40378192,0.14944358,0.0,0.32057926,0.40804693,0.118936874,0.0,0.04514023,0.0
0.0,0.6999631,0.08008751,0.465802,1.096874,1.0767412,0.27910545,0.8619854,0.5177718,0.53065556,0.0,0.5474392,0.7665217,0.30661088,0.0,0.07079737,0.0
0.0,0.70524454,0.5081741,0.34413967,1.3312727,1.109891,0.27951783,0.9832614,0.67980313,0.5099324,0.0,0.7054972,0.8724754,0.34679306,0.0,0.11353791,0.0
0.0,0.1737638,0.5874702,0.5250769,0.63138413,0.708908,0.27553502,0.2962702,0.6334979,0.48418552,0.0,0.3734643,0.67418474,0.17359622,0.0,0.11948845,0.0
0.0,0.858607,0.23508398,0.693778,1.1032331,1.4992421,0.46364847,1.3108331,0.902768,0.58727443,0.0,0.8532037,0.987754,0.2999654,0.0,0.098473646,0.0
0.0,0.6965589,0.54562175,0.41111812,1.2162141,1.1392883,0.1908945,0.8168739,0.43109614,0.4338885,0.0,0.55131286,0.70823103,0.2602464,0.0,0.09204461,0.0
0.0,0.7121296,0.50992006,0.24859482,1.0153073,0.77767557,0.18899322,0.5566118,0.3017555,0.30691648,0.0,0.3125805,0.6333915,0.2158919,0.0,0.08974016,0.0
0.0,0.796519,0.25618613,0.8136718,1.0986335,1.4022411,0.61091715,1.1732521,0.5704632,0.40790874,0.0,0.8039923,0.9263355,0.35970968,0.0,0.083297186,0.0
0.0,0.16957387,0.42399004,0.30919042,0.5933405,0.657531,0.10329333,0.16848333,0.7500587,0.4367125,0.0,0.3237982,0.47159657,0.233707,0.0,0.06362932,0.0
0.0,0.3770544,0.2235806,0.698956,0.23904502,0.5971804,0.29267913,0.4255121,0.32434136,0.39241093,0.0,0.4974701,0.40341857,0.11726753,0.0,0.02646844,0.0
0.0,0.9930375,0.61629266,0.5654777,1.089301,0.6928403,0.33584923,0.804545,0.5288777,0.5858692,0.0,0.41623992,0.8098597,0.27834997,0.0,0.1385806,0.0
0.0,0.2889818,0.57093245,0.6046021,0.62355465,0.8025281,0.27331054,0.46102226,0.6495089,0.41810685,0.0,0.5673213,0.49422422,0.237663,0.0,0.072718374,0.0
0.0,0.7814138,0.20788443,0.6251406,0.9977065,1.1116129,0.4605734,0.97242725,0.46453154,0.48900354,0.0,0.55857515,0.87367576,0.3641917,0.0,0.055332005,0.0
0.0,0.49512267,0.5789523,0.67145914,0.4719473,0.4235173,0.2513586,0.2673905,0.6163117,0.52467155,0.0,0.3168033,0.42694488,0.24628043,0.0,0.16114204,0.0
0.0,0.8268244,0.5872337,0.62200266,1.1848549,1.1786718,0.36689684,0.83627963,0.56777775,0.40372795,0.0,0.5658066,0.8057499,0.3146956,0.0,0.101592675,0.0
