0,1,2,3,4,5,6,7,label
0.11470031,0.5022937,0.0,0.645094,0.4934869,1.0806204,0.28511542,0.3268177,1.0
0.3250525,0.47255266,0.0,0.3378704,0.39471266,0.45940173,0.19716927,0.57545596,0.0
0.27503675,0.38920525,0.0,0.36455807,0.50967985,0.5060975,0.5171026,0.59752005,0.0
0.07355009,0.2530015,0.0,0.20312579,0.3848029,0.25114506,0.21726619,0.39633542,0.0
0.20038603,0.6369097,0.0,0.594185,0.5470551,0.54212344,0.42554906,0.9257303,0.0
0.28639713,0.25625598,0.0,0.16955999,0.22269423,0.18318269,0.20115307,0.259765,0.0
0.23920572,0.7258146,0.0,0.7031896,0.60340476,0.7905045,0.5925287,0.4158528,1.0
0.34954685,0.6029474,0.0,0.31762466,0.27762365,0.56377584,0.5532023,0.5593697,0.0
0.26725683,0.43490678,0.0,0.5571358,0.58818126,0.81161886,0.45484695,0.1784113,0.0
0.4231451,0.56506026,0.0,0.62008834,0.46255454,0.92113245,0.3591215,0.22678196,1.0
0.158982,0.23084939,0.0,0.14252305,0.34067324,0.30045956,0.46535745,0.29574263,1.0
0.18803234,0.41890424,0.0,0.7678776,0.5592917,0.9360239,0.16418837,0.38204327,1.0
0.3640337,0.4480055,0.0,0.23884395,0.41544712,0.12853032,0.27946448,0.4327138,0.0
0.3439372,0.33933824,0.0,0.24083567,0.22589034,0.58330125,0.3727727,0.3849883,0.0
0.32628566,0.410343,0.0,0.20100419,0.3628967,0.1114805,0.25223932,0.37626356,0.0
0.18852733,0.5234025,0.0,0.5250421,0.6025333,0.898677,0.4001261,0.23070526,1.0
0.36623317,0.25623247,0.0,0.29301488,0.6289327,0.36002383,0.4522199,0.48928624,0.0
0.314155,0.6485211,0.0,0.67144984,0.7498942,0.716488,0.50058025,0.38922065,0.0
0.16815938,0.1639725,0.0,0.14627813,0.3976137,0.071135156,0.32504982,0.2645269,0.0
0.146236,0.17061198,0.0,0.14577428,0.38296023,0.066396825,0.30628067,0.26778015,0.0
0.1883258,0.6018588,0.0,0.47336426,0.4302232,0.60030365,0.5960754,0.77210855,1.0
0.28715792,0.4606846,0.0,0.31530774,0.35899884,0.44090176,0.16706268,0.5477411,0.0
0.24036156,0.08648687,0.0,0.28740272,0.36499682,0.1588904,0.33337107,0.32710195,1.0
0.2518103,0.25684077,0.0,0.16121624,0.20870395,0.40581775,0.15987755,0.29071754,0.0
0.3624187,0.40902346,0.0,0.22881971,0.40421543,0.31717038,0.26251185,0.4334376,0.0
0.27444616,0.2883927,0.0,0.09778821,0.2708186,0.31083608,0.2065648,0.25473577,0.0
0.36974564,0.5755845,0.0,0.5396665,0.42802218,0.7001282,0.3512649,0.13713434,0.0
0.18038994,0.26240855,0.0,0.33911145,0.44621387,0.27953923,0.27519292,0.50522375,0.0
0.5109806,0.62152785,0.0,0.63834614,0.566162,0.80371636,0.45158148,0.259543,0.0
0.27001083,0.5423731,0.0,0.68686587,0.739826,0.6035421,0.29155552,0.36009693,0.0
0.48332226,0.71199256,0.0,0.68656766,0.6008247,0.8908537,0.42005894,0.370157,0.0
0.15348469,0.414769,0.0,0.30020496,0.31158364,0.5269102,0.5880897,0.5128403,0.0
0.35000527,0.39906156,0.0,0.18137856,0.27056518,0.27326292,0.4240124,0.32977384,1.0
0.2681404,0.20482555,0.0,0.24718921,0.1697022,0.57405454,0.13059813,0.34475482,0.0
0.16515793,0.16518682,0.0,0.24642856,0.2560599,0.287048,0.43486473,0.31814408,0.0
0.25090834,0.47180927,0.0,0.62992543,0.5710363,0.75272703,0.42923972,0.24182141,0.0
0.2892211,0.4313851,0.0,0.23124838,0.23902525,0.47010195,0.3466318,0.418714,0.0
0.30423987,0.47183615,0.0,0.296047,0.26709136,0.5444865,0.34332427,0.5044056,0.0
0.26729023,0.3320466,0.0,0.18713439,0.14595973,0.34023303,0.33457625,0.29524866,0.0
0.27199617,0.23064196,0.0,0.2415496,0.4201962,0.471116,0.53176856,0.39682215,0.0
0.43331924,0.758263,0.0,0.71716464,0.5668145,0.78476495,0.38466144,0.3995933,1.0
0.11934002,0.16888449,0.0,0.17100532,0.25228065,0.37718964,0.40833613,0.28403795,0.0
0.28159627,0.28755018,0.0,0.16718607,0.17491661,0.78288907,0.3133527,0.33452773,0.0
0.36911708,0.6454921,0.0,0.6002304,0.46088514,0.72614706,0.34314716,0.23031104,1.0
0.42796582,0.64939237,0.0,0.6292366,0.37108377,0.5474812,0.55439883,0.17041916,0.0
0.20915504,0.2820956,0.0,0.17630588,0.39742428,0.13100073,0.52139556,0.3246919,0.0
0.31489065,0.8726858,0.0,0.7160819,0.42477205,0.8186361,0.4480168,0.42298877,0.0
0.16888894,0.15101069,0.0,0.14878774,0.29395536,0.42013833,0.4550135,0.26622027,0.0
0.1711023,0.7567896,0.0,0.83957106,0.6412318,0.78758943,0.34325543,0.5806085,0.0
0.39618537,0.74310756,0.0,0.7511716,0.64327824,0.7053086,0.17648724,0.4561231,0.0
0.44054607,0.37849995,0.0,0.28519708,0.33056507,0.57733005,0.4515293,0.44744444,1.0
0.3942106,0.6641938,0.0,0.57191575,0.5083163,0.7166408,0.37613976,0.22362679,0.0
0.42757207,0.36855245,0.0,0.27222502,0.4217351,0.36987156,0.29940793,0.44624257,0.0
0.14430465,0.27847606,0.0,0.2434387,0.34206027,0.44362408,0.42059094,0.42241573,0.0
0.21706168,0.4035718,0.0,0.56809634,0.50562197,0.72852916,0.40862882,0.14666334,1.0
0.27173904,0.25014737,0.0,0.2271847,0.089604616,0.5351471,0.30264872,0.3013419,1.0
0.25657672,0.19521597,0.0,0.20612766,0.39062318,0.45454776,0.52297735,0.345209,0.0
0.18599181,0.400878,0.0,0.15828401,0.38245094,0.42876893,0.652636,0.3950254,0.0
0.15577294,0.2495768,0.0,0.2218077,0.4507977,0.27402434,0.28604764,0.4134824,0.0
0.20953228,0.37832716,0.0,0.47278762,0.2892154,0.6557591,0.5750662,0.63121104,1.0
0.24772261,0.4770602,0.0,0.26879218,0.2209795,0.48516738,0.3070456,0.47518116,0.0
0.32355,0.520355,0.0,0.65376717,0.55564445,0.86531353,0.64168453,0.26205158,0.0
0.13407023,0.37282062,0.0,0.33993593,0.3679267,0.4917193,0.40120843,0.55782896,0.0
0.25373596,0.19716564,0.0,0.25066525,0.48206,0.22103614,0.36499465,0.39058733,1.0
0.17676648,0.18780786,0.0,0.24431385,0.39741296,0.106729425,0.3036847,0.35602784,0.0
0.16597906,0.3347524,0.0,0.38627672,0.23972483,0.6265294,0.5576594,0.53366476,1.0
0.18144749,0.38917798,0.0,0.25151232,0.43030092,0.15364262,0.4887646,0.4541499,0.0
0.21909997,0.37339056,0.0,0.22818238,0.3642848,0.5072084,0.66144073,0.43514442,1.0
0.17260233,0.17302674,0.0,0.10350805,0.31797,0.29758775,0.48335448,0.22802687,0.0
0.66811544,0.7368074,0.0,0.31763288,0.32014737,0.6111155,0.62596416,0.5637555,0.0
0.34941083,0.52883595,0.0,0.6216596,0.45863727,0.5999026,0.15615246,0.19544104,0.0
0.29005924,0.5941686,0.0,0.696727,0.7963716,0.5543853,0.3129964,0.39656365,1.0
0.7262039,0.7670803,0.0,0.42309847,0.48729065,0.6040862,0.49590614,0.7132398,0.0
0.09191763,0.3288809,0.0,0.5346846,0.45636126,0.6159797,0.14951345,0.10046301,0.0
0.095751174,0.46988565,0.0,0.49197805,0.34512487,0.6810615,0.48766875,0.073476724,0.0
0.40296322,0.3117059,0.0,0.333313,0.43899184,0.32672024,0.79809475,0.44229615,1.0
0.53962857,0.5911525,0.0,0.35019743,0.43357286,0.60286945,0.7123921,0.58829534,0.0
0.13054676,0.50649846,0.0,0.6965525,0.57571113,0.6829323,0.1616819,0.34476346,0.0
0.17096646,0.21137783,0.0,0.18204373,0.35466796,0.6659888,0.43843272,0.37662804,1.0
0.25329903,0.5769796,0.0,0.44211945,0.36420026,0.52178365,0.12559973,0.7201971,0.0
0.1448689,0.43462837,0.0,0.5717032,0.47158077,0.79216164,0.3410651,0.18118334,1.0
0.12076816,0.18623018,0.0,0.17210126,0.26770827,0.42485458,0.41100186,0.30429083,0.0
0.14086229,0.5207425,0.0,0.54644483,0.40807188,0.707966,0.5194471,0.15180096,1.0
0.2915047,0.28534293,0.0,0.06734961,0.2952534,0.32091168,0.2303268,0.23431349,0.0
0.20211811,0.25813633,0.0,0.15478674,0.37942812,0.12210368,0.51805955,0.2917707,0.0
0.22888894,0.40160972,0.0,0.5666267,0.51635265,0.72714233,0.4187228,0.14502081,0.0
0.48918033,0.5074658,0.0,0.5878032,0.5897432,0.6924954,0.28271466,0.18032667,0.0
0.30749547,0.3839906,0.0,0.14981003,0.23208798,0.29365152,0.39100122,0.30013123,0.0
0.31043202,0.39097604,0.0,0.8753703,0.3794261,1.0216749,0.5404407,0.35128295,1.0
0.44378313,0.69868803,0.0,0.71144843,0.63894683,0.41273022,0.24558346,0.34753674,1.0
0.29360086,0.95232636,0.0,0.8903329,0.6465698,0.80788535,0.08621414,0.69899917,0.0
0.33284932,0.18482965,0.0,0.21074092,0.2024834,0.27605316,0.21629936,0.25692618,0.0
0.28421488,0.31471533,0.0,0.2863612,0.3537083,0.45189416,0.6997107,0.4273954,1.0
0.21016447,0.2914009,0.0,0.30120584,0.51971096,0.400598,0.30666113,0.5233939,0.0
0.3482301,0.33593765,0.0,0.2652158,0.4458827,0.52992606,0.7587414,0.44565487,0.0
0.05719454,0.32403958,0.0,0.14442329,0.30728015,0.12776086,0.39453784,0.3269751,0.0
0.28922218,0.49854493,0.0,0.24974458,0.28209573,0.35023454,0.35323858,0.45936096,0.0
0.43369097,0.66034865,0.0,0.54023135,0.57817143,0.99093074,0.3997604,0.25160813,0.0
0.36689982,0.74677485,0.0,0.6474445,0.5183473,0.7538746,0.344083,0.3347659,0.0
0.36373737,0.24817696,0.0,0.36793083,0.37336352,0.7039286,0.718824,0.48787063,1.0
0.29061425,0.40280685,0.0,0.3000222,0.31085375,0.4695983,0.17575535,0.49702227,0.0
0.39675322,0.33668596,0.0,0.2924224,0.3568342,0.30272436,0.2669448,0.42604303,0.0
0.045490026,0.43715817,0.0,0.47294724,0.40565184,0.5130078,0.14535494,0.7422639,0.0
0.42396694,0.8900821,0.0,0.8307892,0.6231844,0.8287889,0.36135364,0.57368624,0.0
0.5734106,0.48874003,0.0,0.67466336,0.600422,0.4521194,0.3500402,0.18637481,0.0
0.36066458,0.47446555,0.0,0.29486978,0.31379908,0.5184675,0.40121996,0.50088984,0.0
0.27045974,0.42302334,0.0,0.21413583,0.22229607,0.4587826,0.33243167,0.3994709,0.0
0.10706268,0.4553669,0.0,0.5951748,0.46015406,0.9735641,0.29046538,0.24168485,0.0
0.4183474,0.67943466,0.0,0.5637548,0.5376955,0.59970784,0.40818346,0.21002162,0.0
0.2652572,0.380095,0.0,0.35809463,0.4950516,0.50445986,0.509822,0.5857357,0.0
0.25055826,0.1731072,0.0,0.21168856,0.47518995,0.2533373,0.36899453,0.35217333,0.0
0.30518225,0.4781528,0.0,0.13692667,0.59937465,0.8838274,0.7442155,0.5213267,0.0
0.18733431,0.11441656,0.0,0.2519119,0.35742298,0.21766785,0.29397994,0.33116215,1.0
0.20837681,0.3752202,0.0,0.41987446,0.5386019,0.47591078,0.287866,0.6706325,0.0
0.26703277,0.22595894,0.0,0.13613023,0.20829795,0.39673316,0.17584392,0.25203562,1.0
0.21243437,0.47615337,0.0,0.61673373,0.66217595,0.64179987,0.24799943,0.2705785,0.0
0.37467146,0.5100075,0.0,0.49954844,0.5243557,0.7787254,0.19667856,0.13257465,1.0
0.27947405,0.20376474,0.0,0.13172275,0.1847673,0.1772148,0.20119262,0.1950523,0.0
0.30129513,0.50072753,0.0,0.5731447,0.41786802,0.71004707,0.115342855,0.15976557,0.0
0.2984912,0.3559357,0.0,0.19987465,0.3247037,0.43404093,0.19545996,0.39561713,0.0
0.37206745,0.25395808,0.0,0.21712281,0.33044025,0.73662734,0.22699337,0.39309284,1.0
0.35417846,0.55802095,0.0,0.29490808,0.3795183,0.49389476,0.4012359,0.55747104,0.0
0.59822357,0.8717974,0.0,0.7562548,0.68118066,0.8471294,0.6838461,0.47063148,0.0
0.39287195,0.624153,0.0,0.58951116,0.4697214,0.7247469,0.36499444,0.20913672,0.0
0.2973853,0.29092056,0.0,0.19909786,0.25895083,0.37292415,0.19929522,0.33506083,0.0
