0,1,2,3,4,5,6,7,label
0.72769773,0.6911123,0.39293423,0.13504124,0.0,0.0,0.2159451,0.7784113,0.0
1.0578989,1.0080836,0.74500406,0.077158995,0.0,0.0,0.37268627,1.2972275,1.0
1.029004,0.9476115,0.60616475,0.63442826,0.0,0.0,0.51137775,0.81268734,0.0
0.8653438,0.74851763,0.3529651,0.109497994,0.0,0.0,0.44492397,0.69906324,0.0
0.6201335,0.5317712,0.31297752,0.110856794,0.0,0.0,0.47885564,0.40789306,0.0
1.0068773,0.81490654,0.43268478,0.11733744,0.0,0.0,0.17516875,0.9070665,0.0
0.75271183,0.66911715,0.4506031,0.13086021,0.0,0.0,0.2462889,0.8185382,0.0
0.8660061,1.3244519,0.8755453,0.13228361,0.0,0.0,0.7816479,2.0340142,1.0
0.5429961,0.24840261,0.33857927,0.09791743,0.0,0.0,0.22907618,0.06712584,0.0
0.6493097,1.0000386,0.9694474,0.7528322,0.0,0.0,0.53114086,1.8342047,1.0
0.82344717,0.5956983,0.62203276,0.67432976,0.0,0.0,0.5567736,0.66904444,0.0
0.6367703,1.0585356,0.43444487,0.75685847,0.0,0.0,0.4816327,1.214009,0.0
0.7603957,0.6758893,0.97176945,0.63583004,0.0,0.0,0.5240347,0.9633569,0.0
1.162391,0.94558173,0.985445,0.6071384,0.0,0.0,0.7242348,1.1835117,0.0
0.5840911,0.6816873,0.34810004,0.12604843,0.0,0.0,0.50953203,0.6687588,1.0
0.7044736,0.5682471,0.73368305,0.69193435,0.0,0.0,0.3720328,0.83137697,0.0
1.0697305,0.6335306,0.45492056,0.048692204,0.0,0.0,0.1849497,0.42446655,0.0
0.6449848,0.48574716,0.3836117,0.14981133,0.0,0.0,0.50588846,0.6563162,1.0
0.85364634,0.42286974,0.5235527,0.65335906,0.0,0.0,0.4893083,0.27093768,0.0
0.989114,0.37546223,0.48615226,0.6845678,0.0,0.0,0.14105365,0.33591813,0.0
0.69601446,1.0018759,0.06751203,0.29340285,0.0,0.0,0.27528965,1.4305508,0.0
0.9083393,1.2718132,0.546572,0.72117996,0.0,0.0,0.49392083,1.4259282,0.0
0.93560064,0.7256835,0.64958,0.688005,0.0,0.0,0.26372525,0.8912038,0.0
0.5918835,0.060271304,0.34873182,0.14091146,0.0,0.0,0.20483196,0.12760462,0.0
0.5343974,0.36087525,0.43134773,0.09678147,0.0,0.0,0.29085046,0.28614116,1.0
1.04448,0.8868987,0.5879917,0.6249256,0.0,0.0,0.49683198,0.683854,0.0
0.7757947,0.76981175,0.59729505,0.6755004,0.0,0.0,0.5585216,0.79293156,0.0
0.7609728,0.75781256,0.5481326,0.07368547,0.0,0.0,0.31993294,0.7389455,0.0
0.6223878,1.4070957,0.1761429,0.24910843,0.0,0.0,0.3833403,1.6982293,1.0
1.2704871,1.3079159,0.7265383,0.6377727,0.0,0.0,0.5337409,1.3567361,0.0
0.95800966,0.8840167,0.83814377,0.6068504,0.0,0.0,0.39836946,0.87374526,0.0
1.3100952,1.1196682,0.67942536,0.613147,0.0,0.0,0.49382845,1.0086129,0.0
0.77138704,0.45956916,0.85476875,0.6938169,0.0,0.0,0.42812708,0.9086825,1.0
0.74554926,0.8688923,0.5878306,0.6907604,0.0,0.0,0.5604209,0.9469084,0.0
0.7186193,0.7351225,0.8047813,0.104186535,0.0,0.0,0.7683611,1.2209044,0.0
0.670986,0.8512291,0.35634646,0.16279829,0.0,0.0,0.20610583,0.99733454,0.0
0.9210491,0.53244853,0.8657761,0.10052822,0.0,0.0,0.4673888,1.1023625,0.0
0.80867076,0.55779153,0.5318192,0.04849545,0.0,0.0,0.29656318,0.40733057,0.0
1.2257171,0.6850148,0.5858925,0.6744689,0.0,0.0,0.14999157,0.75242025,0.0
0.9533743,1.1073296,0.5097369,0.69072163,0.0,0.0,0.4620867,1.0909454,0.0
0.91536176,0.73777884,0.5368744,0.63339007,0.0,0.0,0.21192685,0.46336395,0.0
