0,1,2,3,label
0.11002968,0.40605554,0.79096025,0.545153,0.0
0.24042508,0.5668619,0.4345731,0.80972064,0.0
1.266825,2.1613607,0.73932946,0.5234992,0.0
0.14327404,0.19068539,0.65694386,0.44521728,0.0
0.2494467,0.5922084,0.4282319,0.81054527,0.0
1.1690791,2.218382,0.6656837,0.20175475,0.0
1.1581577,2.3734171,0.8699246,0.36044627,0.0
1.0659616,2.3559468,0.44865716,0.22747841,0.0
1.1802185,1.9175727,0.44260538,0.013973363,0.0
1.3071328,2.0731456,0.05598528,0.23488289,0.0
0.41682762,0.7653357,0.74667126,0.8950024,0.0
1.2590842,2.3795872,0.8818519,0.6368877,0.0
1.2825023,2.4546053,0.35783994,0.49857458,0.0
1.1556276,2.2634768,0.47244048,0.5149764,0.0
1.4138685,2.1922412,0.70382786,0.7873364,0.0
1.1643206,2.302238,0.824981,0.33315372,0.0
0.11533563,0.5265901,0.86802,0.6208655,0.0
0.22536008,0.610089,0.5001572,0.8555605,0.0
0.24192476,0.6820236,0.37306917,0.762953,0.0
0.1293536,0.26013812,0.35701042,0.67938274,0.0
1.2130492,2.0896094,0.28445593,0.38615227,0.0
0.14122291,0.3947153,0.5375394,0.8332593,0.0
0.13818863,0.28776327,0.7460041,0.51492804,0.0
0.16065812,0.18035033,0.58125263,0.39374563,0.0
1.0949146,2.0116498,0.18528977,0.023614384,0.0
0.326667,0.3288754,0.31818265,0.9669219,0.0
0.16975021,0.031713165,0.21274623,0.57003343,0.0
0.46930104,0.31328645,0.0,0.78,0.0
0.51324135,0.21181107,0.37085253,0.8387118,0.0
1.3246107,2.2330346,0.6808092,0.5133269,0.0
1.2834547,2.0244374,0.5848451,0.40264925,0.0
1.0563074,2.3206205,0.45325974,0.23656726,0.0
0.45897913,0.46210292,0.6423053,1.0402017,0.0
1.1982527,2.0980465,0.20553106,0.3136506,0.0
1.2587554,2.4900496,0.6513164,0.9365736,0.0
0.36034566,0.3659946,0.27390206,0.94288415,0.0
1.396994,2.3869753,0.34458256,0.7589614,0.0
0.14490665,0.43387672,0.42627716,0.7444017,0.0
1.1538111,1.8908198,0.19340205,0.26696914,0.0
1.2519809,2.3792765,0.2733795,0.40367612,0.0
1.1895565,2.0687282,0.5808237,0.13592315,0.0
1.1548281,1.9630914,0.575749,0.090700604,0.0
0.36994094,0.5524403,0.39335254,1.0591006,0.0
1.3997457,2.0396569,0.65306354,0.7437504,0.0
1.3189348,2.4401085,0.284436,0.45713773,0.0
0.10936046,0.3829634,0.30671582,0.41245398,0.0
1.1606224,2.2694724,0.2169837,0.09644527,0.0
0.14525609,0.19152379,0.6673606,0.45500472,0.0
0.24779074,0.6869425,0.49183434,0.87038463,0.0
0.5798798,0.3045297,0.876337,1.0279778,0.0
0.28441536,0.80013824,0.43815288,0.8424307,0.0
0.13150917,0.43591055,0.5161537,0.81211525,0.0
0.13470618,0.452086,0.78894645,0.5536699,0.0
1.2164586,2.2866313,0.33147055,0.43408808,0.0
0.15116999,0.47494322,0.438965,0.763967,0.0
0.13060538,0.38602033,0.8326159,0.58963007,0.0
0.067821205,0.35798535,0.3246423,0.40242663,0.0
1.2537295,2.2633567,0.7591973,0.5298254,0.0
0.1986958,0.5024353,0.4744683,0.8178708,0.0
0.6090235,0.13580167,0.231906,0.9920031,0.0
0.4130419,0.3486746,0.71471405,1.0672282,0.0
1.3112452,2.244493,0.71416986,0.5324187,0.0
0.3110778,0.19656643,0.5858238,0.6894973,0.0
1.4273802,2.1520529,0.13587707,0.5925921,0.0
0.12594225,0.2889537,0.73467904,0.49502495,0.0
0.29969907,0.32655573,0.64408135,0.7294397,0.0
1.1473125,2.1970506,0.79184204,0.29062286,0.0
0.32374513,0.5211688,0.700889,0.8025819,0.0
0.13103472,0.4006832,0.74841636,0.5196408,0.0
0.24910729,0.615079,0.37590528,0.7623475,0.0
0.0,0.22281253,0.38016242,0.40044218,0.0
0.16463104,0.48484525,0.3630129,0.71593565,0.0
0.45048642,0.4685233,0.6789525,1.0658479,0.0
1.2439793,2.5115151,0.5095528,0.5971221,0.0
0.3152401,0.61649895,0.8570726,0.92693835,0.0
0.15319006,0.5424371,0.28424424,0.4299184,0.0
1.2478336,2.339744,0.3073717,0.4258287,0.0
0.05927438,0.09342332,0.20293048,0.28641555,0.0
0.10785584,0.35477456,0.76298577,0.51739585,0.0
1.3024684,2.221538,0.73028386,0.5383162,0.0
1.3728728,2.4228094,0.712648,0.5717064,0.0
0.34050107,0.526008,0.41523463,1.0618608,0.0
0.19053254,0.34179148,0.36482516,0.72427857,0.0
0.27456903,0.3893173,0.7512728,0.8164794,0.0
0.27863437,0.48170522,0.7939581,0.85241145,0.0
0.27136678,0.26311523,0.70062524,0.76628894,0.0
0.2708282,0.6281072,0.4065779,0.80576396,0.0
0.27917546,0.8219197,1.0857772,1.1053653,0.0
