0,1,2,3,4,5,6,7,label
0.33524385,0.0,0.9279599,1.3326842,1.475567,0.57776314,0.29000524,0.86184704,0.0
0.60339874,0.0,0.9784723,1.5963147,1.6524073,0.815494,0.31163716,1.0263994,1.0
0.5439116,0.0,0.6225478,0.49802822,0.65340924,1.4122185,1.0829663,0.5588031,0.0
0.46136588,0.0,0.8973031,0.9555594,1.4520708,0.40604657,0.3069582,0.8880277,0.0
0.37792498,0.0,0.7448663,0.74475217,1.2764604,0.20039679,0.1677645,0.6106041,0.0
0.4407579,0.0,1.0544693,1.5050662,1.5176907,0.743893,0.33495563,1.0802021,0.0
0.3658813,0.0,0.9443338,1.3681107,1.4886009,0.57158744,0.29784256,0.8794174,0.0
0.7097127,0.0,1.016279,1.4507113,1.9659183,0.8562138,0.4417335,0.7684721,1.0
0.20497952,0.0,0.6404965,0.8437539,1.0217011,0.094142854,0.10456809,0.6563599,0.0
0.4528479,0.0,0.7456103,1.0700096,0.90824246,1.6460297,1.3684704,0.4517004,1.0
0.55110407,0.0,0.6007291,0.48437703,0.5460355,1.1501188,1.1010666,0.4035678,0.0
0.42836788,0.0,0.62180793,0.45092815,0.7756547,1.3750663,1.2633499,0.47280365,0.0
0.54021883,0.0,0.4176466,0.65581846,0.47163442,1.3449534,1.1527401,0.406322,0.0
0.85183823,0.0,0.5713126,0.6258362,0.6329798,1.4279561,1.1847278,0.6088843,0.0
0.4060752,0.0,0.8044716,0.8944486,1.4847085,0.35287791,0.23202068,0.60025287,1.0
0.39852747,0.0,0.5862619,0.7357893,0.50741255,1.3647568,1.2128065,0.45383078,0.0
0.39979163,0.0,0.833124,1.1567645,1.2090654,0.48208976,0.2291909,1.0760278,0.0
0.5426903,0.0,0.8569194,1.0083569,1.310797,0.33970717,0.3046577,0.5702656,1.0
0.48941848,0.0,0.4987655,0.23553285,0.21217771,0.97254944,0.9586388,0.3674217,0.0
0.30564988,0.0,0.68824863,0.6114989,0.14010814,1.2415276,1.111232,0.6946087,0.0
0.44908783,0.0,1.2225487,1.3246447,1.7191973,0.5865444,0.5213114,1.0199139,0.0
0.5599671,0.0,0.69302344,0.62967575,0.9370285,1.4881959,1.2914929,0.70415294,0.0
0.41303623,0.0,0.72698474,0.8685853,0.55379915,1.5408956,1.2206825,0.650928,0.0
0.25109953,0.0,0.7852053,0.98928356,0.9548427,0.08126478,0.24921496,0.7305922,0.0
0.35040295,0.0,0.63296616,1.0140418,1.123985,0.27174708,0.14557134,0.53457373,1.0
0.57364035,0.0,0.5813908,0.44302225,0.55489254,1.3833599,1.060176,0.54621273,0.0
0.52509445,0.0,0.5661011,0.46714294,0.5617939,1.2579296,1.0038195,0.2841163,0.0
0.41874105,0.0,0.7659119,1.2415851,1.4855742,0.5430482,0.22854517,0.8149679,0.0
0.45067832,0.0,1.0009005,1.1828647,1.8756814,0.6770774,0.45381403,0.90708154,1.0
0.67256165,0.0,0.76886195,0.75749433,0.86470044,1.6916203,1.1777799,0.7777088,0.0
0.5130433,0.0,0.49044192,0.72379935,0.59122014,1.5098056,1.1130284,0.57879084,0.0
0.6907587,0.0,0.7223704,0.6657912,0.6972586,1.613935,1.1371002,0.7722509,0.0
0.5164248,0.0,0.61860114,0.8125586,0.4875298,1.3365588,1.32112,0.54302806,1.0
0.44837052,0.0,0.60687417,0.45114958,0.655902,1.3648975,1.1226932,0.35272318,0.0
0.7645484,0.0,0.80091095,1.165129,1.5544596,0.3841517,0.26245293,0.5860844,0.0
0.3189832,0.0,0.9264016,1.3440177,1.5597893,0.6184026,0.33225635,0.8750226,0.0
0.7280386,0.0,0.93486047,1.5856495,1.5156083,0.46621525,0.40015155,0.98860234,0.0
0.53810424,0.0,0.65487146,1.1593118,1.2440252,0.42258376,0.18710841,0.75776595,0.0
0.43051758,0.0,0.8543475,0.92640436,0.44708,1.5360117,1.2229759,0.9165781,0.0
0.52765507,0.0,0.6736118,0.5449165,0.74110544,1.4888101,1.1807127,0.6128845,0.0
0.3844951,0.0,0.49980536,0.5901717,0.2957042,1.4256775,0.9201327,0.45538372,0.0
0.41748744,0.0,0.5332198,0.26032424,0.38615003,1.1198276,1.0439371,0.39262724,0.0
0.53286046,0.0,0.8371439,1.0258101,1.5791292,0.35508305,0.33081812,0.67213297,1.0
0.5299205,0.0,0.9030972,0.9662849,1.2747025,0.34883696,0.2805336,0.85385716,0.0
0.5003663,0.0,0.9216559,0.9669896,1.2879192,0.36099848,0.26846623,0.85398734,1.0
0.38271597,0.0,0.5147513,0.61154294,0.440596,1.2835648,1.0556006,0.6337645,0.0
0.5090301,0.0,0.6870358,0.6529608,0.85111356,1.5126399,1.180518,0.32361314,1.0
0.5960433,0.0,0.9038185,1.0990568,1.5544765,0.49630237,0.26853704,0.8335079,0.0
0.70344937,0.0,0.75536,0.8931366,1.0320768,1.7350588,1.1812202,0.48147708,0.0
0.58099777,0.0,0.86413825,1.1672442,1.6966982,0.5606442,0.28277656,0.5261119,1.0
0.3292512,0.0,0.7467772,1.1727473,1.5043126,0.5701028,0.17491537,0.7816925,0.0
0.34059003,0.0,0.779744,0.7861224,1.4354451,0.24852411,0.24036454,0.6711117,0.0
0.3419344,0.0,0.48680714,0.5098648,0.23661244,1.378995,0.9452153,0.5019293,0.0
0.48027718,0.0,0.74771225,0.79960835,1.1418451,0.19086964,0.13052593,0.5421064,0.0
0.27478802,0.0,0.430295,0.40828317,0.14600419,1.1033607,0.9531746,0.3619076,0.0
0.47314513,0.0,0.8657514,1.3079975,1.3215377,0.65007913,0.1880007,0.96607685,0.0
