0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
1.2515926,0.32619566,0.14844131,0.19939314,0.29949373,0.8582018,0.0,0.17644253,0.43331963,0.0,0.16830054,0.0,0.25380358,0.5156864,0.42694017,0.0,0.0
1.2920222,1.159779,0.24533653,0.39942217,0.80331767,0.6610159,0.0,0.43968478,0.58295375,0.0,0.48036614,0.0,0.42972615,0.74124515,1.2570958,0.0,0.0
1.190969,0.50830144,0.15131962,0.3106867,0.37271807,0.62575793,0.0,0.4400543,0.2561569,0.0,1.0441053,0.0,0.4712596,0.58791363,0.4451562,0.0,0.0
0.9369725,1.1081797,0.37914133,0.46975422,0.6359966,0.37699604,0.0,0.8280749,0.36580187,0.0,0.70951736,0.0,0.27277127,0.5339588,1.2053589,0.0,0.0
0.7262984,0.35263288,0.21464211,0.24040249,0.20777418,0.57803154,0.0,0.5157325,0.44448587,0.0,0.68660706,0.0,0.25113505,0.6219428,0.48175433,0.0,0.0
1.0603666,0.49286604,0.22685046,0.27332547,0.31213027,0.7056195,0.0,0.31254354,0.3395776,0.0,0.67114604,0.0,0.4488143,0.45655692,0.41576526,0.0,0.0
1.589057,1.5403429,0.2691854,0.58171004,0.7796644,0.8350924,0.0,0.6608547,0.50866824,0.0,1.0416102,0.0,0.4899543,0.6048981,1.3378521,0.0,0.0
1.4300097,0.61937547,0.17925295,0.17047258,0.3142435,0.9078386,0.0,0.73293453,0.6677459,0.0,1.0233246,0.0,0.45634332,0.8877137,0.5926887,0.0,0.0
0.748072,1.1723174,0.22797991,0.45322224,0.5874995,0.4552941,0.0,0.78435504,0.42830664,0.0,0.6134062,0.0,0.2556203,0.67101455,1.2354496,0.0,0.0
1.1027921,1.2453011,0.33939493,0.4056557,0.55509233,0.34550446,0.0,0.46839368,0.33182794,0.0,0.48693267,0.0,0.30217317,0.459791,0.99274707,0.0,0.0
1.0058851,1.3668612,0.31563494,0.5140349,0.5774095,0.57961655,0.0,0.74143153,0.6284799,0.0,0.8418746,0.0,0.27893448,0.70576406,1.3190881,0.0,0.0
1.0183038,0.5240765,0.18755142,0.15518016,0.24154656,0.8571997,0.0,0.52638674,0.6693343,0.0,0.71101075,0.0,0.26692152,0.71056396,0.5992678,0.0,0.0
0.9783714,1.2802627,0.2230613,0.5112925,0.6508165,0.36268866,0.0,0.61187834,0.26673874,0.0,0.7498427,0.0,0.45332974,0.4518608,1.0584176,0.0,0.0
1.0415112,0.35452208,0.20373596,0.2083324,0.2895112,0.81704533,0.0,0.49352923,0.51441884,0.0,0.686031,0.0,0.2265915,0.67109084,0.67913127,0.0,0.0
0.5546001,0.13917747,0.15113151,0.17964366,0.178228,0.3826656,0.0,0.49574324,0.26731756,0.0,0.48936394,0.0,0.25240853,0.5728217,0.42294148,0.0,0.0
0.99699,0.67012453,0.34940413,0.38948804,0.23965396,0.9387864,0.0,0.27558243,0.41669,0.0,0.42462793,0.0,0.8185742,0.57553774,0.4357754,0.0,0.0
0.6421246,0.124148265,0.20691736,0.24570401,0.1849895,0.4607179,0.0,0.31911993,0.31039208,0.0,0.57208514,0.0,0.19426244,0.6181149,0.6426165,0.0,0.0
1.1178186,1.3805548,0.15963653,0.37038893,0.62606966,0.5332594,0.0,0.5235942,0.50286657,0.0,0.60901785,0.0,0.32915384,0.5879494,1.1147,0.0,0.0
1.2117419,1.45425,0.24442087,0.52283853,0.58079386,0.7562468,0.0,0.8810282,0.6758585,0.0,0.7462814,0.0,0.5218257,0.780148,1.2844954,0.0,0.0
0.9630187,0.4250874,0.14671826,0.32083532,0.16297187,0.72007304,0.0,0.606617,0.33541355,0.0,0.87780726,0.0,0.29705858,0.50562745,0.54878736,0.0,0.0
1.7237458,1.6795478,0.42513186,0.60844046,0.76952887,1.0210395,0.0,0.6440306,0.59690297,0.0,0.9087868,0.0,0.71505255,0.823254,1.3673776,0.0,0.0
1.08321,1.1441597,0.22868532,0.4245635,0.6251447,0.61230254,0.0,0.72289383,0.5242222,0.0,0.5811168,0.0,0.21399143,0.69321406,1.376003,0.0,0.0
0.7467189,0.9864112,0.18474884,0.36334673,0.57584476,0.28482974,0.0,0.7208543,0.35999838,0.0,0.5385516,0.0,0.13538742,0.6200675,1.2231838,0.0,0.0
1.7811837,1.4133947,0.22245093,0.60034394,0.74856055,0.8157852,0.0,0.6610597,0.44278777,0.0,0.81132936,0.0,0.61485267,0.81991684,1.294069,0.0,0.0
0.78437734,0.49242032,0.15316999,0.1528068,0.22322239,0.68799084,0.0,0.553658,0.58033717,0.0,0.8106708,0.0,0.2405377,0.6230917,0.53474754,0.0,0.0
0.89985365,0.28490734,0.35675746,0.25254783,0.28189117,0.49824998,0.0,0.17577069,0.20691605,0.0,0.46148938,0.0,0.35055393,0.3627894,0.3727933,0.0,0.0
1.0348402,1.2370497,0.4584421,0.45088342,0.6321444,0.38198447,0.0,0.90785134,0.44708985,0.0,0.79125607,0.0,0.3372748,0.5680087,1.1077127,0.0,0.0
1.1303627,0.45161968,0.2961865,0.2884969,0.2889908,0.84200275,0.0,0.5902083,0.5181053,0.0,0.75905293,0.0,0.40113372,0.6584792,0.6019326,0.0,0.0
1.3412646,1.3029565,0.21235846,0.50218594,0.6973716,0.5523453,0.0,0.6028578,0.35836643,0.0,0.742817,0.0,0.45301428,0.6175621,1.1702495,0.0,0.0
0.91083723,0.3832361,0.43312728,0.17205697,0.29194328,0.5357994,0.0,0.62452555,0.44616988,0.0,0.82392704,0.0,0.2480196,0.5075174,0.3945692,0.0,0.0
1.4063402,1.2263783,0.281072,0.46665293,0.68827605,0.65678024,0.0,0.8479562,0.52988064,0.0,0.81172705,0.0,0.29784822,0.83265775,1.3818514,0.0,0.0
1.5944542,1.430125,0.38679013,0.6748815,0.7643689,0.5081585,0.0,0.7046195,0.3118438,0.0,1.1924261,0.0,0.53601176,0.720266,1.194339,0.0,0.0
0.99475193,0.4968176,0.17129909,0.31120571,0.29144406,0.74436945,0.0,0.29377607,0.33696055,0.0,0.6406409,0.0,0.49423498,0.44691187,0.448535,0.0,0.0
0.7676173,0.38673204,0.37316903,0.41340485,0.13596894,0.7531946,0.0,0.8565158,0.5283175,0.0,0.81646496,0.0,0.69542414,0.6571965,0.70838094,0.0,0.0
1.2135938,0.4177934,0.23946276,0.25956902,0.28342712,1.0094907,0.0,0.4752673,0.60093874,0.0,0.5554811,0.0,0.34030697,0.717865,0.7268207,0.0,0.0
0.9738932,0.40445334,0.35542807,0.38604063,0.2469344,0.67563313,0.0,0.042900033,0.3248552,0.0,0.58462906,0.0,0.4581108,0.43994904,0.5822644,0.0,0.0
0.9499621,0.45462358,0.14654502,0.27320555,0.29108402,0.7251718,0.0,0.2544967,0.33588046,0.0,0.60314906,0.0,0.4219561,0.44086802,0.46772614,0.0,0.0
1.005713,1.2954029,0.193505,0.5451155,0.6506642,0.3945661,0.0,0.62418675,0.26204237,0.0,0.77938324,0.0,0.49870825,0.46937537,1.0844315,0.0,0.0
