0,1,2,3,4,5,6,7,label
0.7684807,0.0,0.06823903,0.31658542,0.16105112,1.2616047,0.7913836,0.51891375,0.0
0.72141427,0.0,0.79915583,0.27958882,0.3242177,1.4292965,0.81553894,0.46986687,0.0
0.7521977,0.0,0.37481365,0.5636556,0.56103534,1.2081766,0.1776862,0.70452,0.0
0.5122492,0.0,0.88309973,0.7336926,0.49840137,1.6395713,0.4839217,0.38297933,0.0
0.18911801,0.0,0.1768907,0.47176948,0.43572986,1.1368635,0.2706947,0.32455328,0.0
0.62412035,0.0,0.293804,0.4309208,0.34079275,1.1474857,0.40049112,0.7137057,0.0
0.89879614,0.0,1.09617,0.56115735,0.4477553,1.9854546,0.6067234,0.9711782,0.0
0.6960927,0.0,0.26910263,0.66884947,0.70780045,1.8528628,0.53281343,0.56111825,0.0
0.27452677,0.0,0.8179711,0.54513866,0.37085307,1.4199375,0.47753638,0.28230733,0.0
0.7070426,0.0,0.8581846,0.4342756,0.3356093,1.2767801,0.5712071,0.47141925,0.0
0.23385763,0.0,0.9121554,0.44413993,0.44746283,1.6512992,0.48497134,0.45853883,0.0
0.28148896,0.0,0.17294578,0.38553432,0.39601356,1.5167909,0.46667767,0.45093876,0.0
0.6594498,0.0,0.97874445,0.57338727,0.34037456,1.2653751,0.3772933,0.6265263,0.0
0.34616208,0.0,0.15899613,0.43420115,0.43415195,1.4986572,0.4718374,0.4084326,0.0
0.20357677,0.0,0.07880834,0.51568824,0.41079098,0.87012243,0.27174175,0.11729572,0.0
0.50997466,0.0,0.30940905,0.3539371,0.33688495,1.0021453,0.81498665,0.87027895,0.0
0.001708936,0.0,0.085926175,0.26261613,0.43432987,0.8426112,0.27135748,0.116107196,0.0
0.6076267,0.0,0.86756206,0.33303776,0.23808375,1.3864237,0.53440094,0.5304727,0.0
0.4996212,0.0,0.9161519,0.63739187,0.46499094,1.872986,0.7889172,0.59216976,0.0
0.36250967,0.0,0.28929383,0.65279126,0.44557872,1.5026143,0.27343577,0.5815583,0.0
