0,1,2,3,4,5,6,7,label
0.98435163,0.5809871,0.7664525,0.5219308,0.8297955,0.5143721,0.586846,0.0,0.0
0.7708653,0.40143198,0.28883886,0.70216024,0.42514333,0.4242652,0.3877355,0.0,0.0
0.5199897,0.5598369,0.9039073,0.8276379,0.4313086,0.45679688,0.68197256,0.0,0.0
0.72867465,0.3918754,0.5500067,0.21531996,0.38823608,0.33266786,0.2875136,0.0,0.0
0.8063381,0.41428587,0.307364,0.7308221,0.46356496,0.45624042,0.44065028,0.0,0.0
0.6633692,0.5723699,0.8447493,0.674442,0.49279866,0.36560258,0.97448015,0.0,0.0
0.6431276,0.76723707,0.8845872,0.7716741,0.51651514,0.24868673,0.7893802,0.0,0.0
0.48197404,0.52136546,0.63105625,0.888237,0.8240929,0.38196322,1.0533324,0.0,0.0
0.4503322,0.40460598,0.7312721,0.41256842,0.33056316,0.38822168,0.91333985,0.0,0.0
0.369988,0.42390767,0.32893294,0.6911724,0.13855599,0.48836535,1.010931,0.0,0.0
1.2050074,0.70199883,0.65536314,0.76470315,0.3554149,0.54551536,0.5497664,0.0,0.0
0.6622616,0.9120348,0.99486774,1.0227715,0.61848277,0.477291,0.77676046,0.0,0.0
0.55887747,0.5146872,0.5164872,1.0177919,0.40452453,0.43220747,0.96512854,0.0,0.0
0.3621534,0.5501926,0.6320724,1.0057261,0.68342906,0.45485467,0.8103867,0.0,0.0
0.5711518,0.59403443,1.0077275,1.0773305,0.49173927,0.7167804,0.7118263,0.0,0.0
0.6128943,0.5132407,0.84717345,0.70578283,0.40945902,0.22676136,0.7429466,0.0,0.0
1.1078159,0.43420115,0.8404321,0.64589274,0.91123974,0.5421897,0.6454111,0.0,0.0
0.7749164,0.4801787,0.3067937,0.74076664,0.45477033,0.3947736,0.34942734,0.0,0.0
1.0535939,0.6260785,0.51785636,0.9674129,0.973338,0.7917028,0.9335173,0.0,0.0
0.6149676,0.35931355,0.37533423,0.6182398,0.71301734,0.5722158,0.44717145,0.0,0.0
0.22792877,0.18493557,0.45376158,0.754116,0.3057866,0.36608934,0.68146956,0.0,0.0
0.5605269,0.37261844,0.33172858,0.63780963,0.5254102,0.36498582,0.15273106,0.0,0.0
0.75956047,0.535325,0.5758214,0.2860277,0.42711803,0.2985208,0.25780404,0.0,0.0
0.7988178,0.2453474,0.5570013,0.22004274,0.40506172,0.40317363,0.41488796,0.0,0.0
0.22840743,0.29555178,0.33918494,0.48772275,0.29395875,0.2332543,0.8616671,0.0,0.0
0.6190111,0.28752014,0.3428002,0.76906884,0.43743175,0.66294104,0.28904003,0.0,0.0
0.3310187,0.27263373,0.1798067,0.31735855,0.3316004,0.43063763,0.16158341,0.0,0.0
0.69836396,0.35848653,0.19179459,0.6395298,0.19673462,0.76590705,0.54897845,0.0,0.0
0.8680004,0.46906942,0.6012474,0.57945204,0.24143915,0.8515621,0.46731526,0.0,0.0
0.6125642,0.493118,0.8861637,0.85097927,0.37031075,0.49220657,0.7829782,0.0,0.0
0.45578536,0.58710134,0.8430153,0.7097574,0.37314722,0.5106104,0.74582803,0.0,0.0
0.43047562,0.5392394,0.52165604,0.8022789,0.60822725,0.24679625,0.929358,0.0,0.0
1.0346179,0.56068367,0.7527972,0.8422036,0.47766638,0.82305944,0.47161835,0.0,0.0
0.32643506,0.5603547,0.48203897,0.8105916,0.48089394,0.49675512,0.94481176,0.0,0.0
0.5674565,0.49649978,0.8722287,1.4731802,0.942573,0.7044955,0.85808367,0.0,0.0
0.6417948,0.44210547,0.32410717,0.76963496,0.43120134,0.68833745,0.35617578,0.0,0.0
0.47268465,0.5122433,0.5552285,1.1598054,0.3386728,0.5781959,0.8028528,0.0,0.0
0.7467547,0.5509743,0.39912933,0.7383882,0.75489986,0.5666831,0.52975976,0.0,0.0
0.12104413,0.27853635,0.46950907,0.6675022,0.44585407,0.4536977,0.7416206,0.0,0.0
0.58169174,0.65248775,0.54706126,1.0145422,0.5670079,0.54782254,1.1470515,0.0,0.0
0.4864029,0.49228394,0.7461314,0.49805772,0.30028614,0.2981556,0.8090233,0.0,0.0
0.3840595,0.39039356,0.77573615,0.44357708,0.38491455,0.31779,0.7534042,0.0,0.0
0.7857185,0.44118056,0.3764826,0.91808414,0.46890512,0.6653295,0.3871379,0.0,0.0
0.44743398,0.3613197,0.93491536,0.93909264,0.32764205,0.64899296,0.5682888,0.0,0.0
0.5406395,0.5630241,0.44512096,0.9514364,0.27842858,0.41039136,0.9670279,0.0,0.0
0.65187824,0.35391742,0.16042477,0.34747922,0.3823224,0.2659687,0.45294046,0.0,0.0
0.43148628,0.4632228,0.35277998,0.6354939,0.29081783,0.24154672,1.0062423,0.0,0.0
0.71448714,0.37479988,0.54424393,0.20847496,0.36632046,0.314757,0.2544226,0.0,0.0
0.91010785,0.2777573,0.35345632,0.82309055,0.5032512,0.46042615,0.48097217,0.0,0.0
1.1667435,0.39696217,1.0613236,0.6540643,0.27666876,0.8868641,0.35546124,0.0,0.0
1.0565586,0.49981377,0.37950054,0.9112868,0.6049903,0.56264186,0.71533847,0.0,0.0
0.6862,0.47518525,0.45058227,0.7657892,0.8061817,0.54410785,0.40595943,0.0,0.0
1.0101556,0.5695925,0.7637785,0.5362601,0.80870676,0.51456785,0.59861153,0.0,0.0
0.46404794,0.47387972,0.5780596,0.9793877,0.58871233,0.51407266,0.9824109,0.0,0.0
0.8047253,0.537583,0.4509075,0.80305994,0.83975756,0.6247542,0.60123944,0.0,0.0
0.85263336,0.4391963,0.64943844,0.39932895,0.52445304,0.317828,0.29310125,0.0,0.0
0.65809214,0.46375704,0.20410101,0.37930351,0.5139672,0.3094634,0.5105428,0.0,0.0
0.70918775,0.57662576,1.0852504,1.0299898,0.8153185,0.67496186,0.98714215,0.0,0.0
0.70265794,0.39536864,0.32085097,0.6922874,0.4967375,0.42151326,0.3222378,0.0,0.0
0.9930036,0.5806687,0.80270386,0.8763107,0.59016883,1.3274447,0.78757775,0.0,0.0
0.8677579,0.43624192,0.7780379,0.7824571,0.5066899,0.7681137,0.26242,0.0,0.0
0.60630614,0.55357647,0.89858395,0.86804664,0.39887586,0.48106825,0.7630076,0.0,0.0
0.73506546,0.38715363,0.584397,0.3911196,0.3006805,0.53244126,0.24518353,0.0,0.0
0.3864222,0.19567059,0.45651743,0.9632665,0.161361,0.634921,0.8461597,0.0,0.0
0.8083008,0.532312,0.63493687,0.33604413,0.5675117,0.3827402,0.37117654,0.0,0.0
0.8825902,0.48519027,0.67187566,0.5374676,0.48707253,0.60537744,0.4070717,0.0,0.0
0.51254857,0.5041566,0.8250773,0.62616414,0.3904207,0.21687478,0.67705935,0.0,0.0
1.0990292,0.578251,0.78152424,0.74245286,0.68126035,0.7182675,0.6296948,0.0,0.0
0.96905565,0.5632354,0.67728764,0.44861364,0.6510688,0.4395646,0.53809017,0.0,0.0
0.8970845,0.50088084,0.3483342,0.78411615,0.59301937,0.5617243,0.6289781,0.0,0.0
0.51149565,0.47550917,0.23338628,0.32818833,0.6016804,0.28103656,0.37025332,0.0,0.0
0.91007876,0.5850489,0.50147843,0.8693757,0.9834633,0.76178944,0.8229366,0.0,0.0
1.0269334,0.5502558,0.7988834,0.87696767,0.55747247,0.846598,0.46161127,0.0,0.0
0.5125726,0.600175,0.54304963,1.0617007,0.432525,0.33378765,0.804157,0.0,0.0
1.0670135,0.44436258,0.73615813,0.74458206,0.49400693,0.51898974,0.37192386,0.0,0.0
0.848627,0.46636057,0.16495927,0.45709378,0.39137933,0.318288,0.6593173,0.0,0.0
0.47466186,0.68551385,0.52062523,0.9622859,0.4997981,0.4793678,0.9921773,0.0,0.0
0.4130078,0.30018318,0.11945641,0.1529796,0.37507778,0.27764183,0.33568293,0.0,0.0
0.9205382,0.5589865,0.68030113,0.42554173,0.6657426,0.42484194,0.48975837,0.0,0.0
0.5625341,0.5347889,0.8860129,0.8415624,0.36882332,0.44663548,0.69669586,0.0,0.0
0.77711654,0.55853367,0.8911931,0.9616903,0.34449345,0.4921229,0.8899909,0.0,0.0
0.78436685,0.4739667,0.44106337,0.9590088,0.61820316,0.72617763,0.43133265,0.0,0.0
0.63013446,0.18878643,0.28332862,0.58099467,0.44253507,0.45149487,0.3246166,0.0,0.0
0.9148189,0.49657667,0.71625715,0.61544716,0.5378056,0.5733552,0.3614034,0.0,0.0
1.0003066,0.5249347,0.76002175,0.70147777,0.6139846,0.6000011,0.43085957,0.0,0.0
0.79473174,0.31987667,0.6654121,0.49521974,0.42994794,0.53327894,0.24497123,0.0,0.0
0.8478553,0.4169323,0.29330313,0.7402053,0.4302913,0.46226835,0.48236698,0.0,0.0
1.161349,0.613513,0.80847603,0.92186135,0.5845086,0.43093425,0.29695123,0.0,0.0
0.46383753,0.63881123,0.68954504,1.0782632,0.84191394,0.5754637,1.0131549,0.0,0.0
0.6416194,0.6531225,0.89420277,0.70083237,0.62580216,0.3919378,0.98362476,0.0,0.0
0.7209991,0.4538885,0.34017092,0.7036669,0.5732944,0.46865654,0.39831817,0.0,0.0
0.81628346,0.40204656,0.28053606,0.71853983,0.40049368,0.43431395,0.43238664,0.0,0.0
0.6842164,0.5868057,0.32209647,0.80731964,0.43518782,0.67334574,0.37906992,0.0,0.0
0.60035837,0.46628392,0.21202405,0.3576492,0.53678614,0.29328465,0.44861263,0.0,0.0
0.6112436,0.49609783,0.62150466,1.305532,0.41820568,0.57365113,0.8522616,0.0,0.0
0.775691,0.4703442,0.41271067,0.7765057,0.7222485,0.5540475,0.49944043,0.0,0.0
0.59619635,0.38207185,0.22574037,0.5395919,0.34542137,0.41241333,0.28923398,0.0,0.0
0.5119356,0.42825177,0.84832174,0.60978377,0.46446243,0.29298297,0.76044214,0.0,0.0
0.24140106,0.461317,0.5081367,0.71914655,0.55660576,0.1290068,0.65288043,0.0,0.0
0.24126466,0.48133343,0.6049256,1.0904351,0.4554862,0.51572156,0.54706025,0.0,0.0
